group_kind,group_name,topology,topology_mode,algorithm_label,aggregation,attack_strategy,byzantine_fraction,byzantine_placement,target_arm,inflated_mean,metric,n,mean,std,sem,ci95_low,ci95_high,min,max,ci_method
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,83.09657499999972,6.525746886846454,0.6525746886846454,81.81755211295537,84.37559788704407,67.44749999999978,101.31499999999967,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,1661.9314999999942,130.51493773692908,13.051493773692908,1636.3510422591073,1687.5119577408811,1348.9499999999955,2026.2999999999934,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,81.3694999999999,12.835410388783156,1.2835410388783157,78.85380579111929,83.88519420888052,47.75000000000004,118.92499999999913,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,144.49719999999937,17.770994104853614,1.7770994104853615,141.0141491585007,147.98025084149805,97.64500000000027,193.09999999999937,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,171.7424999999988,24.21709928392074,2.4217099283920738,166.99603575934728,176.48896424065035,125.65000000000045,244.10000000000008,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,372.8467749999951,98.84417110546671,9.884417110546671,353.47367345515215,392.21987654483803,172.25749999999925,704.3249999999857,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,7456.935499999901,1976.8834221093343,197.68834221093343,7069.473469103043,7844.39753089676,3445.149999999985,14086.499999999714,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,287.74724999999756,135.0382456063893,13.503824560638929,261.28024020759784,314.2142597923973,17.64999999999995,795.0249999999719,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,829.2440999999878,147.45141576568142,14.745141576568141,800.3441535629702,858.1440464370055,482.7599999999906,997.3399999999999,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,971.5009999999982,72.45286171510052,7.2452861715100525,957.3005000461524,985.701499953844,591.5000000000227,999.65,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.5945,0.15405216878405414,0.015405216878405414,0.5643063297442968,0.6246936702557032,0.2,0.85,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,389.693449999995,89.35506782738514,8.935506782738514,372.18017852221413,407.20672147777583,178.80249999999722,589.4924999999932,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,total_population_regret,100,7793.868999999901,1787.1013565477028,178.71013565477028,7443.603570444284,8144.134429555517,3576.0499999999447,11789.849999999864,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,313.6227499999974,137.50692866358403,13.750692866358403,286.6718872194631,340.5736127805317,3.9499999999999993,797.4249999999718,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,855.0192499999891,135.4362523633558,13.543625236335581,828.4742323166636,881.5642676833147,459.16499999999894,998.5749999999999,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,980.4364999999982,48.27503163692372,4.827503163692372,970.974767663908,989.8982323360884,794.149999999972,999.65,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.5905,0.13902528655978488,0.013902528655978488,0.5632515445402462,0.6177484554597539,0.2,0.9,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,median,median,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,245.44532499999718,61.1690301135476,6.11690301135476,233.45641540081726,257.4342345991771,101.48999999999917,388.3874999999964,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,4908.906499999944,1223.3806022709518,122.33806022709518,4669.128308016345,5148.6846919835425,2029.7999999999834,7767.749999999928,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,187.04024999999743,73.97951292085848,7.397951292085848,172.5405319081276,201.53996809186725,0.9,350.27499999999725,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,565.5100499999922,139.4898889759077,13.94898889759077,538.1705341399653,592.8495658600192,249.84500000000426,996.98,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,767.4414999999866,170.10944398260474,17.010944398260474,734.1006616363827,800.7823383635905,301.15,999.65,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.596,0.15996843122909904,0.015996843122909905,0.5646467636127593,0.6273532363872406,0.15,0.85,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,257.1574749999968,59.69532340392971,5.969532340392972,245.45740660827948,268.8575433917141,126.11499999999896,394.0049999999926,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,5143.149499999936,1193.9064680785943,119.39064680785944,4909.148132165589,5377.1508678342825,2522.2999999999793,7880.099999999852,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,200.20899999999776,74.2073052197677,7.42073052197677,185.66463543794617,214.75336456204934,1.1,499.5000000000085,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,571.6772499999906,140.8088634943534,14.08088634943534,544.0792198846957,599.2752801152856,275.29000000000286,912.2799999999804,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,802.1464999999884,165.8620121775519,16.58620121775519,769.6381429728538,834.654857027123,400.84999999999434,999.65,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.579,0.12933005306680512,0.012933005306680512,0.5536517753870408,0.6043482246129591,0.15,0.85,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,100000.0,0.0,0.0,100000.0,100000.0,100000.0,100000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,ring,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,87.52049999999969,10.193456816442842,1.019345681644284,85.52261917618046,89.51838082381892,68.89999999999988,123.87999999999934,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,1750.4099999999935,203.86913632885683,20.386913632885683,1710.452383523609,1790.367616476378,1377.9999999999975,2477.5999999999867,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,87.81999999999988,13.974207843326244,1.3974207843326245,85.08110559146022,90.55889440853954,58.750000000000085,134.249999999999,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,142.0213499999991,21.634822657972286,2.163482265797229,137.78100267784544,146.26169732215277,97.06999999999864,195.51499999999888,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,168.85349999999872,26.07330890242343,2.607330890242343,163.74322535934496,173.96377464065247,104.25000000000085,241.09999999999826,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,80.90667499999971,8.674970192180856,0.8674970192180856,79.20641208563642,82.606937914363,62.292499999999656,103.34999999999991,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,1618.1334999999942,173.4994038436171,17.34994038436171,1584.1282417127281,1652.1387582872603,1245.849999999993,2066.999999999998,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,80.3244999999999,12.436353104320853,1.2436353104320852,77.88701958165072,82.76198041834908,42.14999999999994,121.29999999999876,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,136.3597499999993,20.35555692345774,2.035555692345774,132.3701341544761,140.34936584552253,102.32500000000039,177.0499999999987,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,165.57099999999866,23.589968742084483,2.358996874208448,160.94745108690753,170.1945489130898,116.74999999999831,221.59999999999522,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,mean,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,453.53277499999444,102.84714144002976,10.284714144002976,433.37510568645894,473.69044431352995,239.43250000000216,801.6099999999931,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,9070.655499999888,2056.9428288005956,205.69428288005957,8667.502113729177,9473.808886270599,4788.650000000043,16032.199999999862,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,397.9152499999962,163.6672586429644,16.36672586429644,365.837056761135,429.9934432388574,2.8,897.1999999999773,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,896.1272499999895,119.09812329933416,11.909812329933416,872.784446770689,919.4700532292901,468.68500000000006,998.705,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,980.7379999999997,68.59850954001168,6.859850954001168,967.2929391908447,994.1830608091548,498.35,999.55,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.635,0.15134080878613143,0.015134080878613143,0.6053377465388019,0.6646622534611981,0.15,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,419.56862499999477,84.53835130630122,8.453835130630122,402.9994126127203,436.13783738726926,191.21499999999648,605.8674999999934,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,total_population_regret,100,8391.372499999896,1690.7670261260246,169.07670261260245,8059.988252254406,8722.756747745385,3824.2999999999297,12117.349999999868,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,348.50524999999755,137.41284502720916,13.741284502720916,321.57282727334615,375.43767272664894,70.59999999999924,796.7749999999719,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,876.9681999999881,120.14344930276255,12.014344930276255,853.4205166388052,900.515883361171,510.92499999999046,998.775,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,982.1979999999987,46.17919801483538,4.617919801483538,973.1470435055967,991.2489564944008,798.2999999999718,999.9,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.6629999999999999,0.14277551780626987,0.014277551780626988,0.6350165127225653,0.6909834872774345,0.25,0.95,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,median,median,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,320.15867499999604,57.07945185150655,5.707945185150654,308.97130801137195,331.34604198862013,195.99999999999758,470.22249999999366,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,6403.173499999921,1141.589037030131,114.15890370301311,6179.426160227439,6626.920839772402,3919.999999999952,9404.449999999873,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,273.1919999999981,87.3398971683256,8.73398971683256,256.0736947136631,290.31030528633306,124.90000000000077,504.22499999999343,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,664.5249499999852,131.19327484244343,13.119327484244343,638.8115406294799,690.2383593704906,325.54999999999825,907.2599999999952,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,871.5709999999879,109.9490651542074,10.994906515420741,850.0213792163785,893.1206207835972,550.1999999999877,998.95,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,0.605,0.1673470958966737,0.01673470958966737,0.5722005719125148,0.6377994280874851,0.2,0.9,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,331.9544499999959,56.98914717540667,5.698914717540667,320.78478240265093,343.1241175973409,207.48499999999794,490.01999999998833,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,6639.088999999919,1139.7829435081335,113.97829435081334,6415.69564805302,6862.482351946818,4149.699999999959,9800.399999999767,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,276.876249999998,82.60650237440592,8.260650237440592,260.6856730457322,293.0668269542638,51.074999999999264,574.5249999999852,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,700.2949999999872,131.14668281982946,13.114668281982947,674.5907224981108,725.9992775018636,403.0349999999942,997.655,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,920.7509999999919,96.26255971576838,9.626255971576837,901.8838849897377,939.6181150102461,599.1499999999986,1000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,0.6145,0.1872575874040997,0.01872575874040997,0.5777981872856104,0.6512018127143897,0.1,1.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,184000.0,0.0,0.0,184000.0,184000.0,184000.0,184000.0,normal_approximation
primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,trimmed_mean,trimmed_mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,1840000.0,0.0,0.0,1840000.0,1840000.0,1840000.0,1840000.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,114.70039999999968,2.8405045993252456,0.28405045993252453,114.14367132873988,115.25712867125947,106.9374999999997,122.07999999999966,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,2294.0079999999934,56.81009198650492,5.681009198650492,2282.8734265747976,2305.1425734251893,2138.749999999994,2441.599999999993,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,114.60149999999965,3.8202094513947036,0.3820209451394704,113.85275270618634,115.35024729381296,105.70000000000005,122.9499999999997,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,131.12424999999953,4.822966278624255,0.48229662786242555,130.17896597952407,132.069534020475,117.9699999999995,142.62499999999994,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,141.20899999999952,7.485357356030161,0.7485357356030161,139.74189691707642,142.67610308292262,128.29999999999976,169.64999999999984,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret,100,114.86759999999967,2.995397456806429,0.2995397456806429,114.28051288652732,115.45468711347202,106.87749999999974,122.31499999999978,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,total_population_regret,100,2297.3519999999935,59.907949136128586,5.990794913612858,2285.6102577305464,2309.0937422694406,2137.5499999999947,2446.2999999999956,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,median_honest_regret,100,114.47524999999962,3.9805913204071603,0.398059132040716,113.69506843748255,115.25543156251669,105.44999999999968,122.99999999999947,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,worst_decile_honest_regret,100,131.13394999999952,4.7932417856452245,0.4793241785645225,130.1944918730938,132.07340812690524,117.9699999999995,146.69499999999834,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,max_honest_regret,100,141.40899999999954,6.990427726397018,0.6990427726397017,140.0389013419727,142.77909865802638,130.59999999999928,169.64999999999984,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate,100,1.0,0.0,0.0,1.0,1.0,1.0,1.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,messages_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,independent,mean,coordinated_target,0.2,random,3,1.0,scalar_values_sent,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret,100,90.15827499999978,4.047569598964192,0.40475695989641924,89.36496593611088,90.95158406388867,78.99749999999977,99.48249999999959,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret,100,1803.1654999999955,80.95139197928385,8.095139197928386,1787.2993187222173,1819.0316812777737,1579.9499999999955,1989.6499999999917,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,median_honest_regret,100,86.39599999999986,14.116630317294156,1.4116630317294157,83.62919129950357,89.16280870049614,64.32500000000029,141.02500000000043,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,worst_decile_honest_regret,100,163.45984999999948,20.659571392669076,2.0659571392669074,159.41064841343294,167.50905158656602,117.33999999999918,211.7799999999985,normal_approximation
primary,coordinated_static_random_and_degree,ring,static,mean,mean,coordinated_target,0.2,degree_centrality,3,1.0,max_honest_regret,100,229.5855000000004,36.573041138676444,3.6573041138676445,222.41731565630963,236.75368434369116,163.30000000000135,356.0000000000029,normal_approximation
