comparison,baseline_algorithm_label,target_algorithm_label,group_kind,group_name,topology,topology_mode,attack_strategy,byzantine_fraction,byzantine_placement,target_arm,inflated_mean,metric,n_pairs,mean_difference,std_difference,sem_difference,ci95_low,ci95_high,min_difference,max_difference,ci_method,bootstrap_iterations,bootstrap_seed
vs_mean,mean,median,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,6649.874499999875,1980.303927565139,198.0303927565139,6270.820974999883,7029.3250999998645,2260.49999999995,11028.999999999787,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.45,0.13926212476455826,0.013926212476455826,-0.4755000000000002,-0.423,-0.75,-0.15000000000000002,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret_difference,100,407.10869999999306,113.78453898400609,11.37845389840061,385.3734999999937,430.1894949999929,174.2549999999971,749.009999999995,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret_difference,100,8142.173999999861,2275.6907796801215,227.56907796801215,7696.365649999876,8596.625012499851,3485.0999999999412,14980.1999999999,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate_difference,100,-0.45399999999999996,0.171252073643716,0.0171252073643716,-0.48701250000000024,-0.42050000000000004,-0.8,-0.09999999999999998,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret_difference,100,363.24784999999395,94.81820440715641,9.48182044071564,344.2404568749942,382.06551562499345,161.77999999999568,601.3399999999924,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,7264.9569999998785,1896.3640881431281,189.6364088143128,6901.604824999881,7638.642924999871,3235.5999999999135,12026.799999999848,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.36950000000000005,0.166043532079556,0.0166043532079556,-0.402,-0.3365000000000001,-0.8,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,median,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,ring,dynamic,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,161.94849999999764,53.11243419055835,5.3112434190558355,151.85796549999768,172.5087244999975,54.4979999999987,296.8779999999973,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,ring,dynamic,no_attack,0.0,none,,1.0,total_population_regret_difference,100,4048.7124999999405,1327.810854763959,132.7810854763959,3800.320787499939,4304.071662499935,1362.4499999999675,7421.9499999999325,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,ring,dynamic,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.39640000000000003,0.1350310102805046,0.01350310102805046,-0.42319999999999985,-0.37118999999999996,-0.8,-0.12,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,ring,dynamic,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,ring,dynamic,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,scale_free,dynamic,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,230.0018799999972,58.629860154385,5.8629860154385,218.89011199999752,241.44131099999714,91.96799999999891,427.97199999999407,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,scale_free,dynamic,no_attack,0.0,none,,1.0,total_population_regret_difference,100,5750.0469999999295,1465.746503859625,146.57465038596249,5473.058687499933,6032.7359374999205,2299.199999999973,10699.299999999852,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,scale_free,dynamic,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.3308,0.1658384269051773,0.01658384269051773,-0.3656000000000001,-0.2991999999999999,-0.84,-0.07999999999999996,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,scale_free,dynamic,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,scale_free,dynamic,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,small_world,dynamic,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,183.22261999999796,91.65819374690352,9.165819374690352,165.37291499999776,200.47552299999782,-1.939999999999877,416.37200000000007,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,small_world,dynamic,no_attack,0.0,none,,1.0,total_population_regret_difference,100,4580.565499999949,2291.454843672588,229.1454843672588,4116.218162499949,5018.103087499951,-48.499999999997044,10409.300000000003,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,small_world,dynamic,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.27,0.150996688705415,0.0150996688705415,-0.29879999999999984,-0.23919999999999994,-0.76,-0.040000000000000036,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,small_world,dynamic,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_dynamic_communication_topologies,small_world,dynamic,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,complete,static,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,0.5435599999996488,43.67486263363555,4.3674862633635545,-7.359164000000069,10.521068499999291,-13.669999999999993,192.20599999999288,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,complete,static,no_attack,0.0,none,,1.0,total_population_regret_difference,100,13.588999999991229,1091.8715658408887,109.18715658408887,-183.1569500000017,262.27593749998226,-341.7499999999998,4805.149999999822,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,complete,static,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.05,0.2190429135575903,0.021904291355759033,-0.1,-0.01,-1.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,complete,static,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,complete,static,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,ring,static,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,132.9612399999965,62.78243644814948,6.278243644814948,121.0653844999965,145.14479249999636,-2.554000000001068,263.61799999999107,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,ring,static,no_attack,0.0,none,,1.0,total_population_regret_difference,100,3324.0309999999126,1569.5609112037369,156.95609112037369,3016.255074999917,3623.64314999991,-63.85000000002697,6590.449999999777,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,ring,static,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.4808,0.13417672651914692,0.013417672651914691,-0.5068,-0.45519999999999994,-0.72,-0.19999999999999996,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,ring,static,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,ring,static,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,scale_free,static,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,200.13537999999568,62.2612606333345,6.22612606333345,187.98882049999568,211.8848349999955,43.387999999997874,357.95799999999275,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,scale_free,static,no_attack,0.0,none,,1.0,total_population_regret_difference,100,5003.384499999892,1556.5315158333626,155.65315158333627,4706.001424999895,5302.531887499889,1084.6999999999466,8948.949999999819,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,scale_free,static,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.40240000000000004,0.1627858480434719,0.016278584804347192,-0.43360000000000015,-0.37079999999999996,-0.88,-0.07999999999999996,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,scale_free,static,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,scale_free,static,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,small_world,static,no_attack,0.0,none,,1.0,mean_per_agent_regret_difference,100,212.1986999999963,103.41130640502355,10.341130640502355,191.6635509999964,231.47461999999607,-34.867999999999796,432.68399999999696,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,small_world,static,no_attack,0.0,none,,1.0,total_population_regret_difference,100,5304.967499999908,2585.282660125589,258.5282660125589,4792.165812499914,5831.357549999902,-871.6999999999948,10817.099999999924,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,small_world,static,no_attack,0.0,none,,1.0,best_arm_identification_rate_difference,100,-0.3208,0.16788452019531797,0.016788452019531795,-0.3527999999999998,-0.2879999999999999,-0.72,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,small_world,static,no_attack,0.0,none,,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,clean_static_all_topologies,small_world,static,no_attack,0.0,none,,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret_difference,100,152.2374249999973,61.87751435811035,6.187751435811036,140.0934106249977,164.76867749999695,8.834999999999397,293.50999999999675,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret_difference,100,3044.748499999946,1237.550287162207,123.7550287162207,2801.6359124999467,3271.7343374999423,176.699999999988,5870.199999999935,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate_difference,100,-0.40399999999999997,0.15996843122909904,0.015996843122909905,-0.435,-0.3719874999999999,-0.85,-0.15000000000000002,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret_difference,100,174.0608999999971,61.17997792624184,6.117997792624184,162.6913162499972,185.82668124999708,42.94999999999938,308.9349999999931,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,3481.2179999999416,1223.5995585248368,122.35995585248368,3227.8862874999422,3715.3720874999367,858.9999999999875,6178.699999999863,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.42100000000000004,0.12933005306680512,0.012933005306680512,-0.44701250000000015,-0.3965000000000001,-0.85,-0.15000000000000002,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,ring,dynamic,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret_difference,100,232.63817499999632,57.946494721308476,5.794649472130848,221.33742249999625,244.1052612499963,116.40499999999864,395.0849999999941,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret_difference,100,4652.763499999927,1158.9298944261695,115.89298944261695,4435.280337499929,4871.490287499922,2328.099999999973,7901.699999999883,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate_difference,100,-0.395,0.1673470958966737,0.01673470958966737,-0.4259999999999999,-0.3629999999999998,-0.8,-0.09999999999999998,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret_difference,100,251.0477749999962,58.03923944422753,5.8039239444227535,239.7567681249964,262.63712499999644,129.79499999999794,401.66999999998825,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,5020.9554999999245,1160.7847888845506,116.07847888845507,4798.353974999937,5241.652824999921,2595.899999999959,8033.399999999765,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.38549999999999995,0.1872575874040997,0.01872575874040997,-0.42200000000000004,-0.349,-0.9,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_dynamic_random_and_degree,scale_free,dynamic,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret_difference,100,130.13142499999606,71.24063204519378,7.124063204519378,116.57534687499624,143.460845624996,-42.86500000000032,294.57499999999584,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret_difference,100,2602.6284999999207,1424.8126409038757,142.48126409038758,2324.3159874999174,2873.5167249999204,-857.3000000000063,5891.499999999916,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate_difference,100,-0.488,0.16285334544065136,0.016285334544065135,-0.5189999999999999,-0.4550000000000001,-0.9,-0.19999999999999996,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret_difference,100,149.74257499999572,73.18224792371679,7.318224792371678,135.4264393749963,164.2051368749956,-28.42999999999965,342.6499999999938,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,2994.8514999999147,1463.644958474336,146.3644958474336,2720.172549999917,3271.0027999999106,-568.5999999999931,6852.999999999876,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.503,0.13119882359659826,0.013119882359659826,-0.528,-0.4770000000000001,-0.75,-0.15000000000000002,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,ring,static,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,mean_per_agent_regret_difference,100,203.20519999999414,78.15732253841253,7.815732253841253,188.08493624999463,218.8513887499936,21.67499999999643,418.6174999999889,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,total_population_regret_difference,100,4064.1039999998834,1563.1464507682506,156.31464507682506,3776.4754499998885,4353.285674999874,433.4999999999286,8372.349999999778,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,best_arm_identification_rate_difference,100,-0.4955,0.15043623435216866,0.015043623435216865,-0.5250125000000001,-0.467,-0.9,-0.15000000000000002,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,degree_centrality,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,mean_per_agent_regret_difference,100,223.42187499999508,70.29018098282073,7.029018098282073,209.64798249999524,237.4954181249948,49.97749999999908,380.4774999999901,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,total_population_regret_difference,100,4468.437499999902,1405.8036196564144,140.58036196564143,4192.7023249999065,4749.779949999898,999.5499999999818,7609.549999999801,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,best_arm_identification_rate_difference,100,-0.436,0.18272350365478104,0.018272350365478106,-0.4725125000000003,-0.40048749999999983,-1.0,-0.09999999999999998,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,messages_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
vs_mean,mean,trimmed_mean,primary,coordinated_static_random_and_degree,scale_free,static,coordinated_target,0.2,random,3,1.0,scalar_values_sent_difference,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_percentile_bootstrap,2000,20260827
